NodeID,ConnectedNodeID,Distance,Coordinates,Intersection_Name
198,313,136,"(1345022.499839142, 407062.25010322034)","['CABOT WAY', 'S 9TH ST']"
199,198,342,"(1345365.000138387, 407063.0004298091)","['CABOT WAY', 'S 10TH ST']"
199,435,123,"(1345365.000138387, 407063.0004298091)","['CABOT WAY', 'S 10TH ST']"
199,1360,135,"(1345365.000138387, 407063.0004298091)","['CABOT WAY', 'S 10TH ST']"
200,138,378,"(1344344.999881804, 407061.50010472536)","['CABOT WAY', 'S 7TH ST']"
200,201,338,"(1344344.999881804, 407061.50010472536)","['CABOT WAY', 'S 7TH ST']"
200,204,135,"(1344344.999881804, 407061.50010472536)","['CABOT WAY', 'S 7TH ST']"
200,292,139,"(1344344.999881804, 407061.50010472536)","['CABOT WAY', 'S 7TH ST']"
201,198,339,"(1344682.9998619705, 407062.5001027286)","['CABOT WAY', 'S 8TH ST']"
201,200,338,"(1344682.9998619705, 407062.5001027286)","['CABOT WAY', 'S 8TH ST']"
201,225,134,"(1344682.9998619705, 407062.5001027286)","['CABOT WAY', 'S 8TH ST']"
201,291,138,"(1344682.9998619705, 407062.5001027286)","['CABOT WAY', 'S 8TH ST']"
202,147,50,"(1346301.9999048114, 405247.7504514009)","['HACKSTOWN ST', 'SAINT THOMAS ST']"
202,1335,140,"(1346301.9999048114, 405247.7504514009)","['HACKSTOWN ST', 'SAINT THOMAS ST']"
202,1390,301,"(1346301.9999048114, 405247.7504514009)","['HACKSTOWN ST', 'SAINT THOMAS ST']"
203,528,75,"(1344881.0001221448, 405557.750487566)","['HARTFORD ST', 'SWEDEN WAY', 'ARLINGTON AVE']"
203,559,220,"(1344881.0001221448, 405557.750487566)","['HARTFORD ST', 'SWEDEN WAY', 'ARLINGTON AVE']"
203,668,1744,"(1344881.0001221448, 405557.750487566)","['HARTFORD ST', 'SWEDEN WAY', 'ARLINGTON AVE']"
203,1412,201,"(1344881.0001221448, 405557.750487566)","['HARTFORD ST', 'SWEDEN WAY', 'ARLINGTON AVE']"
204,137,379,"(1344343.9998838007, 407197.25016130507)","['BINGHAM ST', 'S 7TH ST']"
204,200,135,"(1344343.9998838007, 407197.25016130507)","['BINGHAM ST', 'S 7TH ST']"
204,225,337,"(1344343.9998838007, 407197.25016130507)","['BINGHAM ST', 'S 7TH ST']"
205,206,153,"(1344285.000001803, 401331.75008131564)","['ROMEYN WAY', 'MATHEWS AVE', 'ROMEYN ST']"
205,236,281,"(1344285.000001803, 401331.75008131564)","['ROMEYN WAY', 'MATHEWS AVE', 'ROMEYN ST']"
205,1120,127,"(1344285.000001803, 401331.75008131564)","['ROMEYN WAY', 'MATHEWS AVE', 'ROMEYN ST']"
205,1210,168,"(1344285.000001803, 401331.75008131564)","['ROMEYN WAY', 'MATHEWS AVE', 'ROMEYN ST']"
206,205,153,"(1344293.2499853075, 401178.7500592321)","['ROMEYN WAY', 'LORNA WAY']"
206,1149,173,"(1344293.2499853075, 401178.7500592321)","['ROMEYN WAY', 'LORNA WAY']"
206,1413,284,"(1344293.2499853075, 401178.7500592321)","['ROMEYN WAY', 'LORNA WAY']"
207,1112,127,"(1345606.749982968, 401178.00006072223)","['ANNA ST', 'SCHOOL WAY']"
207,1253,130,"(1345606.749982968, 401178.00006072223)","['ANNA ST', 'SCHOOL WAY']"
207,1414,195,"(1345606.749982968, 401178.00006072223)","['ANNA ST', 'SCHOOL WAY']"
208,104,638,"(1341429.2501358837, 404093.7501347214)","['INDUSTRY ST', 'HABERMAN AVE']"
208,174,137,"(1341429.2501358837, 404093.7501347214)","['INDUSTRY ST', 'HABERMAN AVE']"
208,441,142,"(1341429.2501358837, 404093.7501347214)","['INDUSTRY ST', 'HABERMAN AVE']"
208,532,271,"(1341429.2501358837, 404093.7501347214)","['INDUSTRY ST', 'HABERMAN AVE']"
209,210,133,"(1340955.0001001358, 403379.9999218136)","['DELMONT AVE', 'FREELAND ST']"
209,239,364,"(1340955.0001001358, 403379.9999218136)","['DELMONT AVE', 'FREELAND ST']"
209,708,1030,"(1340955.0001001358, 403379.9999218136)","['DELMONT AVE', 'FREELAND ST']"
210,209,133,"(1340977.250055641, 403248.7498562336)","['DELMONT AVE', 'CEDARHURST ST', 'LEHR WAY']"
210,636,148,"(1340977.250055641, 403248.7498562336)","['DELMONT AVE', 'CEDARHURST ST', 'LEHR WAY']"
210,832,347,"(1340977.250055641, 403248.7498562336)","['DELMONT AVE', 'CEDARHURST ST', 'LEHR WAY']"
210,849,176,"(1340977.250055641, 403248.7498562336)","['DELMONT AVE', 'CEDARHURST ST', 'LEHR WAY']"
210,855,468,"(1340977.250055641, 403248.7498562336)","['DELMONT AVE', 'CEDARHURST ST', 'LEHR WAY']"
211,212,308,"(1341969.500039637, 403228.25022530556)","['CEDARHURST ST', 'ESTELLA AVE']"
211,245,133,"(1341969.500039637, 403228.25022530556)","['CEDARHURST ST', 'ESTELLA AVE']"
211,637,539,"(1341969.500039637, 403228.25022530556)","['CEDARHURST ST', 'ESTELLA AVE']"
211,915,163,"(1341969.500039637, 403228.25022530556)","['CEDARHURST ST', 'ESTELLA AVE']"
212,211,308,"(1342278.0000787973, 403228.0002258122)","['CEDARHURST ST', 'BORDER']"
212,333,138,"(1342278.0000787973, 403228.0002258122)","['CEDARHURST ST', 'BORDER']"
213,214,424,"(1339660.7500639707, 407938.99999015033)","['BEAM WAY', 'MAPLE TER']"
213,253,181,"(1339660.7500639707, 407938.99999015033)","['BEAM WAY', 'MAPLE TER']"
213,386,194,"(1339660.7500639707, 407938.99999015033)","['BEAM WAY', 'MAPLE TER']"
213,446,598,"(1339660.7500639707, 407938.99999015033)","['BEAM WAY', 'MAPLE TER']"
214,213,424,"(1339315.0000993013, 408185.0001543164)","['BEAM WAY', 'KEARSARGE ST']"
214,248,58,"(1339315.0000993013, 408185.0001543164)","['BEAM WAY', 'KEARSARGE ST']"
214,348,196,"(1339315.0000993013, 408185.0001543164)","['BEAM WAY', 'KEARSARGE ST']"
215,133,159,"(1345813.7498970479, 406559.0001254827)","['SARAH ST', 'BORDER']"
215,247,158,"(1345813.7498970479, 406559.0001254827)","['SARAH ST', 'BORDER']"
216,133,151,"(1346117.7499452233, 406526.4998623878)","['SARAH ST', 'ENON WAY']"
216,153,152,"(1346117.7499452233, 406526.4998623878)","['SARAH ST', 'ENON WAY']"
216,807,606,"(1346117.7499452233, 406526.4998623878)","['SARAH ST', 'ENON WAY']"
217,42,135,"(1345024.250163719, 406523.7498678863)","['SELBY WAY', 'S 9TH ST']"
217,218,339,"(1345024.250163719, 406523.7498678863)","['SELBY WAY', 'S 9TH ST']"
217,219,133,"(1345024.250163719, 406523.7498678863)","['SELBY WAY', 'S 9TH ST']"
218,217,339,"(1345363.7501408905, 406524.2501949817)","['SELBY WAY', 'S 10TH ST']"
218,246,33,"(1345363.7501408905, 406524.2501949817)","['SELBY WAY', 'S 10TH ST']"
218,545,136,"(1345363.7501408905, 406524.2501949817)","['SELBY WAY', 'S 10TH ST']"
219,217,133,"(1345023.249837637, 406657.4999284744)","['S 9TH ST', 'SARAH ST']"
219,313,268,"(1345023.249837637, 406657.4999284744)","['S 9TH ST', 'SARAH ST']"
219,465,341,"(1345023.249837637, 406657.4999284744)","['S 9TH ST', 'SARAH ST']"
220,221,406,"(1342136.7500332147, 407834.7498705536)","['MCKEAN ST', 'S 1ST ST']"
220,468,156,"(1342136.7500332147, 407834.7498705536)","['MCKEAN ST', 'S 1ST ST']"
221,111,150,"(1342502.4999578893, 407656.7498984784)","['MCKEAN ST', 'S 2ND ST']"
221,220,406,"(1342502.4999578893, 407656.7498984784)","['MCKEAN ST', 'S 2ND ST']"
221,224,415,"(1342502.4999578893, 407656.7498984784)","['MCKEAN ST', 'S 2ND ST']"
222,189,170,"(1348864.9317868054, 407421.7483999729)","['S 21ST ST', 'WHARTON ST']"
222,191,444,"(1348864.9317868054, 407421.7483999729)","['S 21ST ST', 'WHARTON ST']"
222,192,159,"(1348864.9317868054, 407421.7483999729)","['S 21ST ST', 'WHARTON ST']"
222,406,391,"(1348864.9317868054, 407421.7483999729)","['S 21ST ST', 'WHARTON ST']"
223,193,126,"(1343306.7499898076, 407409.25039348006)","['S 4TH ST', 'BINGHAM ST']"
223,611,398,"(1343306.7499898076, 407409.25039348006)","['S 4TH ST', 'BINGHAM ST']"
224,112,149,"(1342877.4998640567, 407478.4999268949)","['MCKEAN ST', 'S 3RD ST']"
224,193,426,"(1342877.4998640567, 407478.4999268949)","['MCKEAN ST', 'S 3RD ST']"
224,221,415,"(1342877.4998640567, 407478.4999268949)","['MCKEAN ST', 'S 3RD ST']"
225,201,134,"(1344681.4998649657, 407196.75016230345)","['BINGHAM ST', 'S 8TH ST']"
225,204,337,"(1344681.4998649657, 407196.75016230345)","['BINGHAM ST', 'S 8TH ST']"
225,226,340,"(1344681.4998649657, 407196.75016230345)","['BINGHAM ST', 'S 8TH ST']"
226,198,136,"(1345021.9998401403, 407198.2504873872)","['BINGHAM ST', 'S 9TH ST']"
226,225,340,"(1345021.9998401403, 407198.2504873872)","['BINGHAM ST', 'S 9TH ST']"
226,435,342,"(1345021.9998401403, 407198.2504873872)","['BINGHAM ST', 'S 9TH ST']"
227,149,398,"(1347630.7498719692, 407225.7501043081)","['S 18TH ST', 'SIDNEY ST']"
227,197,164,"(1347630.7498719692, 407225.7501043081)","['S 18TH ST', 'SIDNEY ST']"
227,343,414,"(1347630.7498719692, 407225.7501043081)","['S 18TH ST', 'SIDNEY ST']"
227,612,160,"(1347630.7498719692, 407225.7501043081)","['S 18TH ST', 'SIDNEY ST']"
228,116,161,"(1350047.7499592155, 405977.2499766499)","['S 24TH ST', 'JANE ST']"
228,169,314,"(1350047.7499592155, 405977.2499766499)","['S 24TH ST', 'JANE ST']"
228,321,432,"(1350047.7499592155, 405977.2499766499)","['S 24TH ST', 'JANE ST']"
228,382,166,"(1350047.7499592155, 405977.2499766499)","['S 24TH ST', 'JANE ST']"
229,108,765,"(1341562.7498688847, 404499.4999793917)","['LETHANS WAY', 'KINGSBORO ST']"
229,770,127,"(1341562.7498688847, 404499.4999793917)","['LETHANS WAY', 'KINGSBORO ST']"
229,949,119,"(1341562.7498688847, 404499.4999793917)","['LETHANS WAY', 'KINGSBORO ST']"
230,51,163,"(1350089.999874726, 402924.50017663836)","['ECCLES ST', 'CLOVER ST']"
230,185,303,"(1350089.999874726, 402924.50017663836)","['ECCLES ST', 'CLOVER ST']"
230,349,124,"(1350089.999874726, 402924.50017663836)","['ECCLES ST', 'CLOVER ST']"
231,29,46,"(1348014.00008972, 402941.25014314055)","['ARLINGTON AVE', 'JULIA ST', 'SPRING ST']"
231,56,155,"(1348014.00008972, 402941.25014314055)","['ARLINGTON AVE', 'JULIA ST', 'SPRING ST']"
231,911,266,"(1348014.00008972, 402941.25014314055)","['ARLINGTON AVE', 'JULIA ST', 'SPRING ST']"
231,1026,799,"(1348014.00008972, 402941.25014314055)","['ARLINGTON AVE', 'JULIA ST', 'SPRING ST']"
232,20,244,"(1347258.24996081, 404903.25015614927)","['BALDAUF ST', 'ROSCOE ST']"
232,233,312,"(1347258.24996081, 404903.25015614927)","['BALDAUF ST', 'ROSCOE ST']"
233,20,115,"(1347536.0000614673, 404950.75038923323)","['YARD WAY', 'ROSCOE ST']"
233,22,142,"(1347536.0000614673, 404950.75038923323)","['YARD WAY', 'ROSCOE ST']"
233,232,312,"(1347536.0000614673, 404950.75038923323)","['YARD WAY', 'ROSCOE ST']"
233,1384,398,"(1347536.0000614673, 404950.75038923323)","['YARD WAY', 'ROSCOE ST']"
234,12,143,"(1341595.7501309663, 406524.7501939833)","['ALINE ST', 'DICKTOM WAY']"
234,105,378,"(1341595.7501309663, 406524.7501939833)","['ALINE ST', 'DICKTOM WAY']"
234,235,108,"(1341595.7501309663, 406524.7501939833)","['ALINE ST', 'DICKTOM WAY']"
235,234,108,"(1341599.500123471, 406632.7499779761)","['ALINE ST', 'BIGBEE ST']"
235,316,373,"(1341599.500123471, 406632.7499779761)","['ALINE ST', 'BIGBEE ST']"
236,205,281,"(1344005.2499051392, 401323.7500973046)","['MATHEWS AVE', 'GRIMES AVE']"
236,1117,135,"(1344005.2499051392, 401323.7500973046)","['MATHEWS AVE', 'GRIMES AVE']"
236,1269,135,"(1344005.2499051392, 401323.7500973046)","['MATHEWS AVE', 'GRIMES AVE']"
236,1413,143,"(1344005.2499051392, 401323.7500973046)","['MATHEWS AVE', 'GRIMES AVE']"
237,57,147,"(1348422.2499293834, 403174.7503323108)","['MARENGO ST', 'ECCLES ST']"
237,238,142,"(1348422.2499293834, 403174.7503323108)","['MARENGO ST', 'ECCLES ST']"
237,902,425,"(1348422.2499293834, 403174.7503323108)","['MARENGO ST', 'ECCLES ST']"
238,237,142,"(1348445.7498823851, 403315.50005081296)","['MARENGO ST', 'VERMONT WAY']"
238,854,424,"(1348445.7498823851, 403315.50005081296)","['MARENGO ST', 'VERMONT WAY']"
238,856,145,"(1348445.7498823851, 403315.50005081296)","['MARENGO ST', 'VERMONT WAY']"
239,179,70,"(1340603.2501474768, 403285.25043939054)","['GEARING AVE', 'FREELAND ST']"
239,209,364,"(1340603.2501474768, 403285.25043939054)","['GEARING AVE', 'FREELAND ST']"
239,240,43,"(1340603.2501474768, 403285.25043939054)","['GEARING AVE', 'FREELAND ST']"
240,239,43,"(1340614.500124976, 403243.24986723065)","['GEARING AVE', 'LAFFERTY AVE']"
240,714,133,"(1340614.500124976, 403243.24986723065)","['GEARING AVE', 'LAFFERTY AVE']"
240,999,90,"(1340614.500124976, 403243.24986723065)","['GEARING AVE', 'LAFFERTY AVE']"
241,242,223,"(1349269.2498757988, 403280.25012131035)","['SALISBURY ST', 'STERLING ST']"
241,613,130,"(1349269.2498757988, 403280.25012131035)","['SALISBURY ST', 'STERLING ST']"
241,853,395,"(1349269.2498757988, 403280.25012131035)","['SALISBURY ST', 'STERLING ST']"
241,963,189,"(1349269.2498757988, 403280.25012131035)","['SALISBURY ST', 'STERLING ST']"
242,241,223,"(1349490.000090465, 403243.24986723065)","['SALISBURY ST', 'CONWAY ST']"
242,654,129,"(1349490.000090465, 403243.24986723065)","['SALISBURY ST', 'CONWAY ST']"
242,858,215,"(1349490.000090465, 403243.24986723065)","['SALISBURY ST', 'CONWAY ST']"
243,244,68,"(1350152.7500773072, 403303.000403896)","['CLOVER ST', 'PATTERSON ST']"
243,728,431,"(1350152.7500773072, 403303.000403896)","['CLOVER ST', 'PATTERSON ST']"
243,787,110,"(1350152.7500773072, 403303.000403896)","['CLOVER ST', 'PATTERSON ST']"
244,243,68,"(1350142.7500973046, 403235.0002118051)","['CLOVER ST', 'BORDER']"
244,753,97,"(1350142.7500973046, 403235.0002118051)","['CLOVER ST', 'BORDER']"
245,211,133,"(1341969.7500391304, 403361.4999588132)","['ESTELLA AVE', 'LEHR WAY']"
245,708,137,"(1341969.7500391304, 403361.4999588132)","['ESTELLA AVE', 'LEHR WAY']"
245,855,537,"(1341969.7500391304, 403361.4999588132)","['ESTELLA AVE', 'LEHR WAY']"
246,218,33,"(1345364.0001403838, 406557.2504570633)","['SARAH ST', 'S 10TH ST']"
246,247,291,"(1345364.0001403838, 406557.2504570633)","['SARAH ST', 'S 10TH ST']"
246,465,98,"(1345364.0001403838, 406557.2504570633)","['SARAH ST', 'S 10TH ST']"
247,215,158,"(1345655.4998854697, 406558.50012648106)","['SARAH ST', 'S 11TH ST']"
247,246,291,"(1345655.4998854697, 406558.50012648106)","['SARAH ST', 'S 11TH ST']"
247,450,199,"(1345655.4998854697, 406558.50012648106)","['SARAH ST', 'S 11TH ST']"
247,474,370,"(1345655.4998854697, 406558.50012648106)","['SARAH ST', 'S 11TH ST']"
248,214,58,"(1339299.2501308024, 408128.2499397248)","['KEARSARGE ST', 'BORDER']"
248,249,179,"(1339299.2501308024, 408128.2499397248)","['KEARSARGE ST', 'BORDER']"
249,248,179,"(1339282.249836728, 407957.7499526441)","['KEARSARGE ST', 'VIRGINIA AVE', 'WOODRUFF ST']"
249,250,462,"(1339282.249836728, 407957.7499526441)","['KEARSARGE ST', 'VIRGINIA AVE', 'WOODRUFF ST']"
249,354,98,"(1339282.249836728, 407957.7499526441)","['KEARSARGE ST', 'VIRGINIA AVE', 'WOODRUFF ST']"
249,386,317,"(1339282.249836728, 407957.7499526441)","['KEARSARGE ST', 'VIRGINIA AVE', 'WOODRUFF ST']"
250,249,462,"(1338838.5000680536, 408085.50002522767)","['VIRGINIA AVE', 'BERTHA ST']"
250,358,418,"(1338838.5000680536, 408085.50002522767)","['VIRGINIA AVE', 'BERTHA ST']"
250,398,236,"(1338838.5000680536, 408085.50002522767)","['VIRGINIA AVE', 'BERTHA ST']"
251,252,253,"(1340560.7499043941, 407948.9999701381)","['GRANDVIEW AVE', 'WYOMING ST']"
251,444,285,"(1340560.7499043941, 407948.9999701381)","['GRANDVIEW AVE', 'WYOMING ST']"
252,251,253,"(1340356.5646172166, 408099.30249105394)","['GRANDVIEW AVE', 'SHILOH ST']"
252,345,467,"(1340356.5646172166, 408099.30249105394)","['GRANDVIEW AVE', 'SHILOH ST']"
252,401,287,"(1340356.5646172166, 408099.30249105394)","['GRANDVIEW AVE', 'SHILOH ST']"
253,213,181,"(1339767.749849975, 408085.2500257194)","['MAPLE TER', 'W SYCAMORE ST']"
253,345,359,"(1339767.749849975, 408085.2500257194)","['MAPLE TER', 'W SYCAMORE ST']"
253,348,495,"(1339767.749849975, 408085.2500257194)","['MAPLE TER', 'W SYCAMORE ST']"
253,370,468,"(1339767.749849975, 408085.2500257194)","['MAPLE TER', 'W SYCAMORE ST']"
254,108,126,"(1341384.9998963028, 405275.50039589405)","['HABERMAN AVE', 'EUREKA ST']"
254,115,365,"(1341384.9998963028, 405275.50039589405)","['HABERMAN AVE', 'EUREKA ST']"
254,275,399,"(1341384.9998963028, 405275.50039589405)","['HABERMAN AVE', 'EUREKA ST']"
255,256,167,"(1347086.749975726, 405956.000019148)","['S 17TH ST', 'MARY ST']"
255,259,412,"(1347086.749975726, 405956.000019148)","['S 17TH ST', 'MARY ST']"
255,282,163,"(1347086.749975726, 405956.000019148)","['S 17TH ST', 'MARY ST']"
256,255,167,"(1347067.750013724, 405789.7503516376)","['S 17TH ST', 'EDWARDS WAY']"
256,260,412,"(1347067.750013724, 405789.7503516376)","['S 17TH ST', 'EDWARDS WAY']"
257,166,163,"(1348707.7500145584, 405952.50002613664)","['S 21ST ST', 'HARCUM WAY']"
257,258,164,"(1348707.7500145584, 405952.50002613664)","['S 21ST ST', 'HARCUM WAY']"
257,278,384,"(1348707.7500145584, 405952.50002613664)","['S 21ST ST', 'HARCUM WAY']"
258,257,164,"(1348688.7500525564, 405789.50035214424)","['S 21ST ST', 'MARY ST']"
258,261,456,"(1348688.7500525564, 405789.50035214424)","['S 21ST ST', 'MARY ST']"
258,264,325,"(1348688.7500525564, 405789.50035214424)","['S 21ST ST', 'MARY ST']"
258,322,382,"(1348688.7500525564, 405789.50035214424)","['S 21ST ST', 'MARY ST']"
259,255,412,"(1347496.7501399666, 405912.00010713935)","['MARY ST', 'S 18TH ST']"
259,260,160,"(1347496.7501399666, 405912.00010713935)","['MARY ST', 'S 18TH ST']"
259,271,397,"(1347496.7501399666, 405912.00010713935)","['MARY ST', 'S 18TH ST']"
259,279,165,"(1347496.7501399666, 405912.00010713935)","['MARY ST', 'S 18TH ST']"
260,256,412,"(1347478.9998473823, 405752.2500985563)","['EDWARDS WAY', 'S 18TH ST']"
260,259,160,"(1347478.9998473823, 405752.2500985563)","['EDWARDS WAY', 'S 18TH ST']"
260,263,483,"(1347478.9998473823, 405752.2500985563)","['EDWARDS WAY', 'S 18TH ST']"
260,1415,399,"(1347478.9998473823, 405752.2500985563)","['EDWARDS WAY', 'S 18TH ST']"
261,47,445,"(1349142.5001292974, 405742.25011855364)","['MARY ST', 'S 22ND ST']"
261,258,456,"(1349142.5001292974, 405742.25011855364)","['MARY ST', 'S 22ND ST']"
261,262,321,"(1349142.5001292974, 405742.25011855364)","['MARY ST', 'S 22ND ST']"
261,270,166,"(1349142.5001292974, 405742.25011855364)","['MARY ST', 'S 22ND ST']"
262,261,321,"(1349111.9447442144, 405422.3396691382)","['S 22ND ST', 'JOSEPHINE ST']"
262,264,465,"(1349111.9447442144, 405422.3396691382)","['S 22ND ST', 'JOSEPHINE ST']"
262,1389,209,"(1349111.9447442144, 405422.3396691382)","['S 22ND ST', 'JOSEPHINE ST']"
263,89,808,"(1347723.0000155568, 405477.49999189377)","['S 18TH ST', 'JOSEPHINE ST']"
263,260,483,"(1347723.0000155568, 405477.49999189377)","['S 18TH ST', 'JOSEPHINE ST']"
263,264,926,"(1347723.0000155568, 405477.49999189377)","['S 18TH ST', 'JOSEPHINE ST']"
264,258,325,"(1348649.000132054, 405467.0000128895)","['S 21ST ST', 'JOSEPHINE ST']"
264,262,465,"(1348649.000132054, 405467.0000128895)","['S 21ST ST', 'JOSEPHINE ST']"
264,263,926,"(1348649.000132054, 405467.0000128895)","['S 21ST ST', 'JOSEPHINE ST']"
264,1416,1031,"(1348649.000132054, 405467.0000128895)","['S 21ST ST', 'JOSEPHINE ST']"
265,74,484,"(1341285.5000953078, 405773.00005705655)","['LACLEDE ST', 'REGAL WAY']"
265,84,110,"(1341285.5000953078, 405773.00005705655)","['LACLEDE ST', 'REGAL WAY']"
265,814,227,"(1341285.5000953078, 405773.00005705655)","['LACLEDE ST', 'REGAL WAY']"
266,97,134,"(1340429.9998378009, 403661.2500154823)","['MONTOOTH ST', 'PROXIM WAY']"
266,103,128,"(1340429.9998378009, 403661.2500154823)","['MONTOOTH ST', 'PROXIM WAY']"
266,280,436,"(1340429.9998378009, 403661.2500154823)","['MONTOOTH ST', 'PROXIM WAY']"
267,268,264,"(1338412.7499352992, 409583.74998147786)","['GRANDVIEW AVE', 'AMABELL ST']"
267,350,244,"(1338412.7499352992, 409583.74998147786)","['GRANDVIEW AVE', 'AMABELL ST']"
267,369,942,"(1338412.7499352992, 409583.74998147786)","['GRANDVIEW AVE', 'AMABELL ST']"
268,267,264,"(1338187.0000587255, 409719.2500385642)","['GRANDVIEW AVE', 'BIGHAM ST']"
268,269,155,"(1338187.0000587255, 409719.2500385642)","['GRANDVIEW AVE', 'BIGHAM ST']"
269,268,155,"(1338159.750113219, 409566.50001597404)","['BIGHAM ST', 'BORDER']"
269,437,388,"(1338159.750113219, 409566.50001597404)","['BIGHAM ST', 'BORDER']"
270,146,160,"(1349160.500093311, 405908.00044322014)","['S 22ND ST', 'HARCUM WAY']"
270,261,166,"(1349160.500093311, 405908.00044322014)","['S 22ND ST', 'HARCUM WAY']"
270,272,443,"(1349160.500093311, 405908.00044322014)","['S 22ND ST', 'HARCUM WAY']"
271,259,397,"(1347891.7500061393, 405871.2501886487)","['MARY ST', 'S 19TH ST']"
271,320,164,"(1347891.7500061393, 405871.2501886487)","['MARY ST', 'S 19TH ST']"
271,322,418,"(1347891.7500061393, 405871.2501886487)","['MARY ST', 'S 19TH ST']"
271,1415,161,"(1347891.7500061393, 405871.2501886487)","['MARY ST', 'S 19TH ST']"
272,47,162,"(1349601.7498669773, 405861.25020864606)","['HARCUM WAY', 'S 23RD ST']"
272,270,443,"(1349601.7498669773, 405861.25020864606)","['HARCUM WAY', 'S 23RD ST']"
272,321,161,"(1349601.7498669773, 405861.25020864606)","['HARCUM WAY', 'S 23RD ST']"
273,47,320,"(1349555.1531753838, 405379.9549113959)","['S 23RD ST', 'JOSEPHINE ST']"
273,456,259,"(1349555.1531753838, 405379.9549113959)","['S 23RD ST', 'JOSEPHINE ST']"
273,1389,236,"(1349555.1531753838, 405379.9549113959)","['S 23RD ST', 'JOSEPHINE ST']"
274,48,338,"(1349894.4999376386, 405334.9999488145)","['S 24TH ST', 'JOSEPHINE ST']"
274,456,82,"(1349894.4999376386, 405334.9999488145)","['S 24TH ST', 'JOSEPHINE ST']"
274,493,518,"(1349894.4999376386, 405334.9999488145)","['S 24TH ST', 'JOSEPHINE ST']"
275,75,60,"(1341412.4998413026, 404876.7502091378)","['SECANE AVENUE EXT', 'HABERMAN AVE']"
275,254,399,"(1341412.4998413026, 404876.7502091378)","['SECANE AVENUE EXT', 'HABERMAN AVE']"
275,770,375,"(1341412.4998413026, 404876.7502091378)","['SECANE AVENUE EXT', 'HABERMAN AVE']"
276,77,175,"(1340437.5001508892, 403043.499938637)","['MONTOOTH ST', 'OAKFIELD WAY']"
276,78,533,"(1340437.5001508892, 403043.499938637)","['MONTOOTH ST', 'OAKFIELD WAY']"
276,182,147,"(1340437.5001508892, 403043.499938637)","['MONTOOTH ST', 'OAKFIELD WAY']"
277,41,134,"(1344070.000103727, 406500.0002434701)","['WINDOM ST', 'BORDER']"
277,80,595,"(1344070.000103727, 406500.0002434701)","['WINDOM ST', 'BORDER']"
278,164,161,"(1348325.2501233816, 405993.0002732277)","['S 20TH ST', 'HARCUM WAY']"
278,257,384,"(1348325.2501233816, 405993.0002732277)","['S 20TH ST', 'HARCUM WAY']"
278,320,419,"(1348325.2501233816, 405993.0002732277)","['S 20TH ST', 'HARCUM WAY']"
278,322,164,"(1348325.2501233816, 405993.0002732277)","['S 20TH ST', 'HARCUM WAY']"
279,259,165,"(1347513.5001064688, 406076.5001062304)","['S 18TH ST', 'HARCUM WAY']"
279,282,414,"(1347513.5001064688, 406076.5001062304)","['S 18TH ST', 'HARCUM WAY']"
279,318,159,"(1347513.5001064688, 406076.5001062304)","['S 18TH ST', 'HARCUM WAY']"
279,320,396,"(1347513.5001064688, 406076.5001062304)","['S 18TH ST', 'HARCUM WAY']"
280,104,132,"(1340849.7499825507, 403780.50043314695)","['DELMONT AVE', 'PROXIM WAY']"
280,266,436,"(1340849.7499825507, 403780.50043314695)","['DELMONT AVE', 'PROXIM WAY']"
280,441,603,"(1340849.7499825507, 403780.50043314695)","['DELMONT AVE', 'PROXIM WAY']"
280,788,134,"(1340849.7499825507, 403780.50043314695)","['DELMONT AVE', 'PROXIM WAY']"
281,282,161,"(1347116.9999152273, 406279.00035738945)","['S 17TH ST', 'JANE ST']"
281,318,415,"(1347116.9999152273, 406279.00035738945)","['S 17TH ST', 'JANE ST']"
281,536,164,"(1347116.9999152273, 406279.00035738945)","['S 17TH ST', 'JANE ST']"
282,255,163,"(1347101.2499467283, 406118.7500217259)","['S 17TH ST', 'HARCUM WAY']"
282,279,414,"(1347101.2499467283, 406118.7500217259)","['S 17TH ST', 'HARCUM WAY']"
282,281,161,"(1347101.2499467283, 406118.7500217259)","['S 17TH ST', 'HARCUM WAY']"
283,284,933,"(1339567.4999223948, 405377.24986431)","['SMITH WAY', 'BOGGS AVE']"
283,328,218,"(1339567.4999223948, 405377.24986431)","['SMITH WAY', 'BOGGS AVE']"
283,367,87,"(1339567.4999223948, 405377.24986431)","['SMITH WAY', 'BOGGS AVE']"
284,283,933,"(1340490.5000448823, 405240.75046539307)","['SMITH WAY', 'WESTWOOD ST']"
284,329,236,"(1340490.5000448823, 405240.75046539307)","['SMITH WAY', 'WESTWOOD ST']"
284,719,101,"(1340490.5000448823, 405240.75046539307)","['SMITH WAY', 'WESTWOOD ST']"
285,67,207,"(1343992.9999296367, 404266.5004453957)","['MANTON WAY', 'ASTEROID WAY']"
285,286,178,"(1343992.9999296367, 404266.5004453957)","['MANTON WAY', 'ASTEROID WAY']"
285,594,183,"(1343992.9999296367, 404266.5004453957)","['MANTON WAY', 'ASTEROID WAY']"
285,645,129,"(1343992.9999296367, 404266.5004453957)","['MANTON WAY', 'ASTEROID WAY']"
286,68,212,"(1343989.4999366403, 404088.5004733056)","['ASTEROID WAY', 'INDUSTRY ST']"
286,285,178,"(1343989.4999366403, 404088.5004733056)","['ASTEROID WAY', 'INDUSTRY ST']"
